dataset,method,fitness_rule,fitness,ACC,MCC,avg_odds_diff,stat_par_diff,eq_opp_diff,solution
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4826042109024521,0.8463239358761747,0.5669187365295691,0.0851377134862852,0.191292168572531,0.084314525627117,"{'l2': 0.01, 'dropout': 0.005771529488514409}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.661918906019723,0.8449972360420122,0.5817973779435114,0.0524208279951652,0.1830783300222891,0.0225798598431495,"{'l2': 0.0001, 'dropout': 0.13755457027060972}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7189584123846117,0.8437810945273632,0.5632101927887055,0.1248226821427514,0.1979331031179895,0.1535586579566392,"{'l2': 0.001, 'dropout': 0.19554541599137085}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7713536601994933,0.8446655610834716,0.5685805496259967,0.0766938751878213,0.1845697652596224,0.0733119008839783,"{'l2': 0.01, 'dropout': 0.1708505836508329}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3320485518903905,0.8983273204329288,0.5321504943896592,0.0830201939026287,0.2001019424992687,0.0806955093099671,"{'l2': 0.0001, 'dropout': 0.07172578319356424}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4072127077489491,0.9052148245326336,0.5318366511986067,0.1246239434496575,0.2142820514812714,0.1376436304337979,"{'l2': 0.0001, 'dropout': 0.1441484947971413}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4255853011187105,0.905870777304034,0.532109256266519,0.0966304430456166,0.1860755143222362,0.1065239551478084,"{'l2': 0.01, 'dropout': 0.19809312594106954}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6715123360121363,0.9048868481469334,0.5478448719675157,0.1519062282745815,0.2333745121347971,0.1698159111183196,"{'l2': 0.0001, 'dropout': 0.006471952078240008}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.8433015912546571,0.8963594621187274,0.4773715580988584,0.0530578708640703,0.160839607130495,0.0304729524002841,"{'l2': 0.001, 'dropout': 0.11747172908811271}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7315931112384828,0.902918989832732,0.5047656653114446,0.1246366791558202,0.2016327346880787,0.1713258785942492,"{'l2': 0.001, 'dropout': 0.19095491901707543}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.0657704316595824,0.6564019448946515,0.3047721426538404,0.2224051098826319,0.2390017109942579,0.2226109883138894,"{'l2': 0.01, 'dropout': 0.024114443383703662}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.1313176913061074,0.6515397082658023,0.3022353540519524,0.170917662745845,0.1835619706548967,0.1646221248630887,"{'l2': 0.01, 'dropout': 0.04778110866453922}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.1896746001165814,0.6434359805510534,0.2896334907974149,0.1904073732683447,0.217340149662888,0.0999588906808335,"{'l2': 0.01, 'dropout': 0.05895997075744324}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.4229240922522473,0.626418152350081,0.2472592725228057,0.1817394732999752,0.2034940600978336,0.1407541843113531,"{'l2': 0.001, 'dropout': 0.09229424331593249}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.4867022895254013,0.653160453808752,0.3008059971931269,0.1664581642833507,0.2096942446043165,0.1900093370681606,"{'l2': 0.01, 'dropout': 0.08979856406926871}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.5275065703868669,0.6304700162074555,0.255686340893109,0.1495979165766485,0.1728502205829174,0.1029634458205885,"{'l2': 0.0001, 'dropout': 0.07856218876125025}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3181483893463243,0.765,0.3851308870433897,0.0920445127005021,0.0669824976970654,0.1189727463312368,"{'l2': 0.0001, 'dropout': 0.05801025888089648}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.2018244405042762,0.685,0.2623150035491029,0.0604905630448266,0.1015055852355512,0.1158998252766452,"{'l2': 0.0001, 'dropout': 0.10620988835357607}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.2804987196522742,0.725,0.2983558625094171,0.1017857142857143,0.1224200967095175,0.0178571428571429,"{'l2': 0.0001, 'dropout': 0.14430974283217987}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6040438871473355,0.71,0.1982081947412859,0.1121410036504376,0.1059561128526644,0.0343053173241852,"{'l2': 0.001, 'dropout': 0.07691131308278315}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.5630733763003011,0.735,0.3069887561553648,0.1719266236996989,0.1763907734056988,0.1276696725201709,"{'l2': 0.01, 'dropout': 0.14713818711124393}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.6664777723497801,0.74,0.3616123693509834,0.0567611138251099,0.0752265531171525,0.0735222276502198,"{'l2': 0.0001, 'dropout': 0.05314322502211039}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3946897048672332,0.8436705362078496,0.5554203084019749,0.0503997643878368,0.1607306035347417,0.0329186814227004,"{'l2': 0.0001, 'dropout': 0.07716094629843878}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4504278177057031,0.84212271973466,0.5489595234135888,0.0985317057078856,0.1876862903363441,0.1036441139502309,"{'l2': 0.0001, 'dropout': 0.0019453804623221493}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4939957712395266,0.8475400773908237,0.5706744243941523,0.0809537701049814,0.1887876599629884,0.0766786531546256,"{'l2': 0.0001, 'dropout': 0.15201840468876338}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6594791420957492,0.8500829187396352,0.5896340921610637,0.0705299934689272,0.1906037766438859,0.0548508896877614,"{'l2': 0.001, 'dropout': 0.048144983708791875}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7426304027196295,0.8483139856274184,0.5804897776244757,0.1056835829077889,0.1939329327389028,0.1308869746094192,"{'l2': 0.001, 'dropout': 0.15558540672533422}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7451645707501982,0.8493090105030403,0.5795536272095905,0.0939521982787656,0.1944067884127272,0.1041444397528421,"{'l2': 0.01, 'dropout': 0.032198545847416216}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3689245654174605,0.9020990488684816,0.5125725707034957,0.0306928344497124,0.1436480052860351,0.0128195718654434,"{'l2': 0.01, 'dropout': 0.06147709066532189}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4261052890718667,0.9061987536897343,0.5394958935334243,0.1133906044615576,0.2082833455348279,0.1421480714339842,"{'l2': 0.0001, 'dropout': 0.01767454647050501}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.3621425943740419,0.905706789111184,0.5433737730280093,0.1556965658967926,0.2499294262679315,0.1812311786539673,"{'l2': 0.01, 'dropout': 0.19438351176991797}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.7121633734012922,0.8952115447687766,0.4955194550362593,0.0887131855342095,0.1830481713674844,0.0917840769987758,"{'l2': 0.0001, 'dropout': 0.15214709424069275}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7965751441674059,0.904394883568383,0.5208896020740008,0.1078197394009771,0.180783532793277,0.1359607895796965,"{'l2': 0.01, 'dropout': 0.08705432080079784}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.8418655665038515,0.9020990488684816,0.5336392530756581,0.0832320269248501,0.1918635814585535,0.06023348236463,"{'l2': 0.01, 'dropout': 0.18774001992072248}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.0427410118342017,0.6280388978930308,0.2509479684000204,0.1840250385558272,0.2082069565658186,0.156663256047414,"{'l2': 0.01, 'dropout': 0.16505929533572947}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.0856093336870001,0.6507293354943274,0.2926094317233409,0.2070000980363407,0.2255473010236733,0.191353137249152,"{'l2': 0.01, 'dropout': 0.031773978432538916}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.0769999887659213,0.6215559157212318,0.2310899977835569,0.2117643392281525,0.2187954380225373,0.1540900090176356,"{'l2': 0.001, 'dropout': 0.10423485615066463}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.423463083005632,0.6361426256077796,0.2650258918165161,0.1976784699124732,0.2126795426021475,0.1300971063480588,"{'l2': 0.0001, 'dropout': 0.1816136223521797}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.3918310893683153,0.6361426256077796,0.2642780428195908,0.2443115362394642,0.2625784011859962,0.2120372581800812,"{'l2': 0.001, 'dropout': 0.005710115320791867}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.4687879898931912,0.6304700162074555,0.2487730151410711,0.2054243464904654,0.2175200588710061,0.1616820263142642,"{'l2': 0.001, 'dropout': 0.019928967212325177}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3099058283739074,0.75,0.34362150442535,0.0563895165495493,0.0337156760514425,0.033495145631068,"{'l2': 0.001, 'dropout': 0.03622221381403359}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.3424040501475097,0.73,0.3717519736276405,0.0293479234801308,0.0273953553052426,0.0485148514851485,"{'l2': 0.0001, 'dropout': 0.052026054060021275}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.2866932978561473,0.74,0.3668552411759854,0.1190283400809716,0.148131522836943,0.080161943319838,"{'l2': 0.01, 'dropout': 0.0062676863987305015}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6808602150537634,0.74,0.298231780959093,0.132749653259362,0.0591397849462366,0.0512135922330098,"{'l2': 0.001, 'dropout': 0.06637945911676864}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.6179220384893768,0.735,0.3639015245778657,0.1170779615106232,0.1102941176470588,0.0670061645671401,"{'l2': 0.0001, 'dropout': 0.18769221292026975}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.6489828464218708,0.705,0.2759024206980033,0.0583116070920949,0.0666666666666666,0.0560171535781292,"{'l2': 0.0001, 'dropout': 0.13080479208273163}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3756283539262293,0.8449972360420122,0.5664890817782744,0.1040794523831413,0.190860727852045,0.1247050702811245,"{'l2': 0.0001, 'dropout': 0.0676833598285683}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.5188381092308536,0.8509673852957435,0.5897580356495236,0.0709199264186699,0.1955873607713523,0.0537228508412548,"{'l2': 0.001, 'dropout': 0.10173255426475537}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4667901098332295,0.8448866777224986,0.5718043548474745,0.0953200554144138,0.1958974234475912,0.1050142450142449,"{'l2': 0.001, 'dropout': 0.10002791161521415}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.683646521123076,0.8486456605859591,0.5701978499363989,0.0658268965104427,0.1649991394628832,0.0736877551188022,"{'l2': 0.001, 'dropout': 0.05599823638738337}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7563550572357945,0.8466556108347153,0.5701052858265014,0.0903005535989207,0.1839323429551146,0.1025166133398965,"{'l2': 0.01, 'dropout': 0.13166822529440264}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7163108563753565,0.8444444444444444,0.5706292429915117,0.1126356858800845,0.2104656789468635,0.1281335880690879,"{'l2': 0.01, 'dropout': 0.01234606205875084}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.2895899756885428,0.8945555919973762,0.465914594909541,0.1013387857447237,0.1763246192209981,0.1316454113528381,"{'l2': 0.0001, 'dropout': 0.012991720999708979}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4297946047804385,0.9034109544112824,0.5374806211092934,0.1076860163288548,0.2284684694635514,0.1026899025849722,"{'l2': 0.001, 'dropout': 0.1779095342772306}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4817311107876612,0.8958674975401771,0.4998963819926121,0.0628040615037944,0.1740578950433921,0.0181652712049508,"{'l2': 0.01, 'dropout': 0.08149737532051864}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.689540493340477,0.8979993440472286,0.5190030426559732,0.096321475453199,0.2084588507067516,0.0594881699661998,"{'l2': 0.01, 'dropout': 0.10249005012712742}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.8316515985844596,0.9037389307969826,0.5700997404910634,0.072087332212523,0.2068435779900959,0.0275648533624018,"{'l2': 0.01, 'dropout': 0.10832599321587846}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.8405425956471998,0.8975073794686782,0.5147041485711659,0.0690469590057465,0.1498629822665368,0.0569647838214784,"{'l2': 0.01, 'dropout': 0.0709925264832935}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.1135157048448839,0.660453808752026,0.3207523180959681,0.180631442689319,0.2072366132510841,0.1620763358778626,"{'l2': 0.001, 'dropout': 0.14630364523913092}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.146077498598136,0.6523500810372771,0.2969213658072722,0.1508438672091362,0.1679861320038395,0.0841438747691496,"{'l2': 0.01, 'dropout': 0.05655500183360014}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.09089448027202,0.6353322528363047,0.2669666702665662,0.1961169030780811,0.2100316860660014,0.1760721899945461,"{'l2': 0.001, 'dropout': 0.14916140450599763}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.4417194057639696,0.6393841166936791,0.2749981613745447,0.1719494262192682,0.1976647109297095,0.1779787020293349,"{'l2': 0.0001, 'dropout': 0.10612246789834384}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.5011297028250223,0.6450567260940032,0.2927169773783619,0.1439270232689808,0.1637693594124918,0.0714656860785802,"{'l2': 0.001, 'dropout': 0.13297543816668853}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.5007051246249755,0.6572123176661264,0.305754626361725,0.1702473846719354,0.1925354887717799,0.1565071930411509,"{'l2': 0.01, 'dropout': 0.07052301939874077}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3391394753310401,0.775,0.4103742907573876,0.0390956281390096,0.0712348154263474,0.0586510263929619,"{'l2': 0.0001, 'dropout': 0.11211823638596541}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.2668865533286417,0.735,0.3336807365889904,0.0667941832603486,0.0965073529411765,0.0620094191522763,"{'l2': 0.001, 'dropout': 0.09951257341057754}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4180141024065434,0.775,0.421343736146832,0.1474981502034776,0.1624575036425448,0.0033296337402886,"{'l2': 0.01, 'dropout': 0.07768048775838282}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6719810040705563,0.75,0.3213861469356846,0.0639891200382591,0.0780189959294437,0.0004782400765184,"{'l2': 0.01, 'dropout': 0.04670693831106095}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.5837570621468926,0.775,0.3274402345728258,0.1912429378531073,0.1949064449064449,0.0491525423728813,"{'l2': 0.01, 'dropout': 0.052121371430395406}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7061538461538461,0.735,0.2745347709774152,0.1771214896214896,0.0956670956670956,0.0288461538461538,"{'l2': 0.0001, 'dropout': 0.10403313259856402}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3875346100641937,0.8495301271420674,0.5881639768966089,0.101498924191345,0.2006293668324151,0.1098695909899228,"{'l2': 0.0001, 'dropout': 0.0005512540137457729}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4351570390967402,0.8430071862907684,0.5615019619966388,0.1263449228998985,0.1975161786803141,0.1645084521963427,"{'l2': 0.01, 'dropout': 0.16112837886276632}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4699853497908026,0.8444444444444444,0.573254906224446,0.0943991819448894,0.1941267687536344,0.1032695564336433,"{'l2': 0.001, 'dropout': 0.11020391837448038}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6646200279539748,0.8497512437810946,0.5799076649848369,0.078223271187427,0.1851312158271197,0.0744157906677759,"{'l2': 0.0001, 'dropout': 0.09826315927133081}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7702264048125936,0.852072968490879,0.5845538498988336,0.0818465636782853,0.179770579982548,0.0945082407271034,"{'l2': 0.001, 'dropout': 0.12628129401907226}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7767410233368157,0.8465450525152017,0.575416948470577,0.0738927793224333,0.1830125299545323,0.069804029178386,"{'l2': 0.0001, 'dropout': 0.138950419398022}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.430490521274993,0.9037389307969826,0.5328148556996776,0.0395286056243839,0.1023243344246845,0.0483374975975399,"{'l2': 0.0001, 'dropout': 0.055599671047094276}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.5132107658662516,0.909970482125287,0.5462956794492728,0.0330849135830212,0.0626696832579185,0.0657619644961416,"{'l2': 0.001, 'dropout': 0.006445259394353892}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4640654534766257,0.8978353558543785,0.4864430758542481,0.0277695860062495,0.0615654085368543,0.0223776223776223,"{'l2': 0.0001, 'dropout': 0.18237093296017587}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.7887920128334159,0.8988192850114791,0.4720893082299008,0.0658446354973279,0.1100272721780631,0.0715367447792125,"{'l2': 0.01, 'dropout': 0.18135063731117262}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.8733847406513157,0.9009511315185308,0.5299196379934095,0.027566390867215,0.0534001896366809,0.051831750339213,"{'l2': 0.0001, 'dropout': 0.12563795250464563}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.8403660365829085,0.9053788127254838,0.5387559268163772,0.0571637064894379,0.1075123313981404,0.0650127761425752,"{'l2': 0.01, 'dropout': 0.08965520443045864}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.0609751172269515,0.6474878444084279,0.2873678732299025,0.218390977676896,0.2263927560029509,0.11348751229887,"{'l2': 0.0001, 'dropout': 0.07565420019079046}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.1199232323542259,0.6458670988654781,0.2927673488112019,0.1728441164569759,0.1959003028185417,0.1178500166278683,"{'l2': 0.001, 'dropout': 0.14100852577726364}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.1459202646120029,0.6410048622366289,0.2767925114853364,0.2188768092568706,0.2329732533155516,0.1308722468733335,"{'l2': 0.01, 'dropout': 0.12860670096997892}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.4077801880499879,0.6588330632090762,0.3116625143645383,0.2204661942711179,0.2510528751590883,0.1811762909812603,"{'l2': 0.001, 'dropout': 0.017306032818171193}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.414994072480764,0.6523500810372771,0.2989954185656241,0.2373560085565131,0.263248708743025,0.1871448318230686,"{'l2': 0.0001, 'dropout': 0.11580280005897414}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.4999141618384993,0.6523500810372771,0.2938594296697103,0.1757498850806814,0.2031749576829039,0.1524359191987777,"{'l2': 0.0001, 'dropout': 0.09289804885248595}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.1071145696399555,0.72,0.2963506807510667,0.1581428318270424,0.1892361111111111,0.1614035087719298,"{'l2': 0.001, 'dropout': 0.0174124837123183}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.0803100483841715,0.705,0.154439812142178,0.0741297637580064,0.0063709580478422,0.0462858433054865,"{'l2': 0.01, 'dropout': 0.06098775574994827}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.2086061876701849,0.725,0.328459321685396,0.0778437002662841,0.0642857142857142,0.119853134015211,"{'l2': 0.0001, 'dropout': 0.12492060414361884}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6172481067898857,0.78,0.506944777064531,0.1743621560431905,0.1627518932101143,0.0362243120863811,"{'l2': 0.001, 'dropout': 0.19379601495295637}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.6190873015873015,0.715,0.3204696269621497,0.0959126984126984,0.0923076923076923,0.0527777777777778,"{'l2': 0.01, 'dropout': 0.08325578964420924}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7324358974358974,0.755,0.3680403947614911,0.0294524773472141,0.0135988343856241,0.0225641025641025,"{'l2': 0.0001, 'dropout': 0.008322606697195409}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.4017345832633688,0.8528468767274737,0.5862933802357196,0.0605453724270775,0.1845587969723508,0.0436040673565556,"{'l2': 0.0001, 'dropout': 0.14515105796225736}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4739238489794015,0.8407960199004975,0.5586755757201867,0.0847517267407851,0.1798065098557709,0.0921329573885071,"{'l2': 0.01, 'dropout': 0.15594872671554977}"
adult_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4569918716597226,0.846987285793256,0.5706042916880719,0.1036110269345242,0.1952410559572568,0.1136124200283492,"{'l2': 0.001, 'dropout': 0.010251106372816397}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6604328765440137,0.8493090105030403,0.5784016898977525,0.0818893907879179,0.1888761339590265,0.0820344425221597,"{'l2': 0.01, 'dropout': 0.07035789490378658}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.7696707060796497,0.8458817025981205,0.5595809458577533,0.0762109965184708,0.1722596136921905,0.0788049742189869,"{'l2': 0.001, 'dropout': 0.19493469543382203}"
adult_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.8221055878263303,0.8546158098396904,0.5856338101622751,0.0559938432065078,0.1775703940048932,0.0325102220133601,"{'l2': 0.0001, 'dropout': 0.19528866779156612}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.31234821141828,0.8973433912758282,0.5081078851740496,0.0811362373534397,0.1957596737557695,0.0566190382984276,"{'l2': 0.001, 'dropout': 0.0475434308210833}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.4353943382947058,0.9014430960970812,0.494785268896465,0.0593909306017591,0.1571082688024845,0.0191570881226054,"{'l2': 0.001, 'dropout': 0.04770143211033091}"
bank_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.4576417738170544,0.8986552968186291,0.5130236468459862,0.089019662354047,0.2101097250743249,0.0553818730289318,"{'l2': 0.001, 'dropout': 0.18458994217500957}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.6705698117152072,0.9012791079042308,0.5259165184842278,0.1220729504062467,0.2307092961890237,0.1138517936632627,"{'l2': 0.01, 'dropout': 0.012421265920960631}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.8105146122303142,0.9076746474253854,0.5221878284764523,0.0971600351950712,0.1703622068210563,0.1286630036630037,"{'l2': 0.001, 'dropout': 0.11682425832327968}"
bank_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7158218872022106,0.9017710724827812,0.5180598150581711,0.1510873189177407,0.2541858646489411,0.1859491852805705,"{'l2': 0.01, 'dropout': 0.016915690376064746}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.0123425577609306,0.6418152350081038,0.2755566053270565,0.2407765571969139,0.2632140475661258,0.2092599173321861,"{'l2': 0.0001, 'dropout': 0.16031294131343998}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.1262319004356356,0.6482982171799028,0.2862845894827969,0.1600526890471613,0.1802937788018432,0.1333018333018333,"{'l2': 0.0001, 'dropout': 0.02524069314455752}"
compas_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.1678094095963831,0.6653160453808752,0.316940233969143,0.1896204448380646,0.2156942929843693,0.1491308243727598,"{'l2': 0.0001, 'dropout': 0.007264820167014046}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.4580389955479423,0.6515397082658023,0.2883650562812864,0.1846180887595768,0.1935007127178599,0.1010335917312661,"{'l2': 0.01, 'dropout': 0.17640459606716893}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.4105134498919119,0.660453808752026,0.3155413447718492,0.249940358860114,0.2710274122009743,0.2051595597806792,"{'l2': 0.001, 'dropout': 0.04072266223885777}"
compas_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.4396059812518303,0.6523500810372771,0.2934222362554913,0.2321030440447701,0.2483882563020338,0.2127440997854467,"{'l2': 0.0001, 'dropout': 0.009470504349924812}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_parity,0.3365098263746707,0.76,0.341711092769967,0.1014172335600906,0.0052012663952962,0.0798185941043083,"{'l2': 0.01, 'dropout': 0.022078097625765583}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_odds,0.2260377425878109,0.735,0.3300773767341524,0.1040396341463414,0.0189926673879071,0.0414126016260163,"{'l2': 0.01, 'dropout': 0.18514963738979648}"
german_dataset_reader,mlp_featurewise_l2_initializer,mcc_opportunity,0.2851440006922944,0.74,0.3367569039181008,0.0636215776633234,0.0243770898500701,0.0516129032258064,"{'l2': 0.01, 'dropout': 0.10837457899785373}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_parity,0.65875,0.69,0.2084686599837271,0.0736958834046213,0.03125,0.1110281304456062,"{'l2': 0.001, 'dropout': 0.05251642261416267}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_odds,0.615143566025919,0.755,0.3260429877633382,0.139856433974081,0.0446986672956717,0.0285204991087344,"{'l2': 0.0001, 'dropout': 0.05309276857800581}"
german_dataset_reader,mlp_featurewise_l2_initializer,acc_opportunity,0.7746854521625164,0.795,0.3921268623641725,0.0281059918674597,0.0478170478170478,0.0203145478374836,"{'l2': 0.01, 'dropout': 0.07733750787662562}"
