dataset,method,fitness_rule,fitness,ACC,MCC,avg_odds_diff,stat_par_diff,eq_opp_diff,solution
german_dataset_reader,hifi_initializer,acc_parity,0.744900437105391,0.75,0.3590362044343195,0.0120736868309683,0.005099562894609,0.0113268608414238,{'eta': 7.803639880703068}
german_dataset_reader,hifi_initializer,acc_odds,0.75,0.75,0.0,0.0,0.0,0.0,{'eta': 304.33417008409896}
german_dataset_reader,hifi_initializer,acc_opportunity,0.7670910718281494,0.77,0.2622652641564811,0.0130409168488486,0.0189412336085478,0.0029089281718506,{'eta': 32.428668045518286}
adult_dataset_reader,hifi_initializer,mcc_parity,0.4341312576466559,0.8551686014372581,0.5817951959868647,0.0378138287001171,0.1476639383402088,0.0238390423596589,{'eta': 6.5549828768470775}
adult_dataset_reader,hifi_initializer,mcc_odds,0.5211408728559819,0.8454394693200663,0.5712555081752297,0.0501146353192478,0.1617989862384975,0.0301114955347593,{'eta': 3.2490604058525867}
adult_dataset_reader,hifi_initializer,mcc_opportunity,0.5313334169521182,0.8449972360420122,0.5512252792764472,0.0390516681975059,0.1526513785285543,0.0198918623243289,{'eta': 0.003825314160935754}
adult_dataset_reader,hifi_initializer,acc_parity,0.7482587064676617,0.7482587064676617,0.0,0.0,0.0,0.0,{'eta': 335.7205487216292}
adult_dataset_reader,hifi_initializer,acc_odds,0.7977105967062468,0.8428966279712549,0.5595063176656,0.045186031265008,0.1630511708667136,0.0173611111111111,{'eta': 0.4602320072717324}
adult_dataset_reader,hifi_initializer,acc_opportunity,0.8074365118764077,0.8456605859590934,0.5666191125979714,0.0549744407228302,0.1708848203761679,0.0382240740826856,{'eta': 19.02238498405013}
bank_dataset_reader,hifi_initializer,mcc_parity,0.3967143692128586,0.8952115447687766,0.4870499294922391,0.1121091620775633,0.0903355602793805,0.2007416081186573,{'eta': 0.2796964059385566}
bank_dataset_reader,hifi_initializer,mcc_odds,0.4220955608732493,0.892915710068875,0.5005736266893832,0.0784780658161339,0.1277107443354295,0.0570742700372329,{'eta': 0.1283372232579063}
bank_dataset_reader,hifi_initializer,mcc_opportunity,0.4465704617003831,0.9016070842899312,0.5145412839815503,0.0347433139081834,0.0353764318792418,0.0679708222811671,{'eta': 58.28463154864225}
bank_dataset_reader,hifi_initializer,acc_parity,0.8776648081338143,0.8776648081338143,0.0,0.0,0.0,0.0,{'eta': 639.4687972547961}
bank_dataset_reader,hifi_initializer,acc_odds,0.7481783802203319,0.8970154148901279,0.5119760437611841,0.1488370346697961,0.1744895969582984,0.2368213561612975,{'eta': 529.0628222366234}
bank_dataset_reader,hifi_initializer,acc_opportunity,0.6794160422614659,0.8961954739258773,0.5344614063905888,0.1472312759608342,0.1658105899856101,0.2167794316644113,{'eta': 41.531146228129785}
compas_dataset_reader,hifi_initializer,mcc_parity,0.0500652792342068,0.6434359805510534,0.2747353935636519,0.2088675748198266,0.224670114329445,0.1646669120353331,{'eta': 0.0011221839365791546}
compas_dataset_reader,hifi_initializer,mcc_odds,0.0986500802991015,0.6491085899513777,0.2838526459424443,0.1852025656433428,0.1940529908596552,0.1051536491677336,{'eta': 0.5355406313795574}
compas_dataset_reader,hifi_initializer,mcc_opportunity,0.1486953651389897,0.6645056726094003,0.3237900825571793,0.2187497917407961,0.239648033126294,0.1750947174181896,{'eta': 0.05966347863597465}
compas_dataset_reader,hifi_initializer,acc_parity,0.5372771474878444,0.5372771474878444,0.0,0.0,0.0,0.0,{'eta': 177.12696424671293}
compas_dataset_reader,hifi_initializer,acc_odds,0.4386502103789185,0.6385737439222042,0.2764800267930015,0.1999235335432856,0.2103560738060135,0.0956521739130434,{'eta': 1.405966993503644}
compas_dataset_reader,hifi_initializer,acc_opportunity,0.5405831470886825,0.6661264181523501,0.3213846619895276,0.170930157946365,0.1867925645275869,0.1255432710636675,{'eta': 0.07645315638468232}
german_dataset_reader,hifi_initializer,mcc_parity,0.1824494266883597,0.73,0.4080659154627433,0.1133680850661983,0.2256164887743835,0.1816911250873515,{'eta': 0.3690138545530883}
german_dataset_reader,hifi_initializer,mcc_odds,0.3439503905968025,0.79,0.4899801183495628,0.1460297277527602,0.0783223264975089,0.0261503645964295,{'eta': 0.01878008195407626}
german_dataset_reader,hifi_initializer,mcc_opportunity,-0.1155162817478541,0.61,0.1715985641905212,0.1773412067529714,0.1812713763415497,0.2871148459383754,{'eta': 0.0011510041789023647}
german_dataset_reader,hifi_initializer,acc_parity,0.7,0.7,0.0,0.0,0.0,0.0,{'eta': 16.78529902225387}
german_dataset_reader,hifi_initializer,acc_odds,0.6375590644959368,0.725,0.3356127954931576,0.0874409355040632,0.1032470826991375,0.0988416988416989,{'eta': 2.222076727622308}
german_dataset_reader,hifi_initializer,acc_opportunity,0.6251162790697675,0.66,0.0220519920358125,0.0396640826873384,0.0381679389312976,0.0348837209302325,{'eta': 986.556106556943}
adult_dataset_reader,hifi_initializer,mcc_parity,0.395052503023272,0.8438916528468767,0.560921281374048,0.0769180341050308,0.1658687783507759,0.0846750698572516,{'eta': 5.011630123302317}
adult_dataset_reader,hifi_initializer,mcc_odds,0.4686002023027903,0.8352681039248203,0.5448698577779525,0.0762696554751621,0.1772969780536371,0.076706400283545,{'eta': 1.2836204052592095}
